Child Level,Event Name,CPU Start (ns),GPU Start (ns),GPU Duration (ns),Process Name,Thread ID,CPU Core,GPU Engine,
0,"DrawIndexed",35417363700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417367000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417370200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417373300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417376400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417379400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417382500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417385500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417388400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417391400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417394400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417397400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417400400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417403500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417406800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417414500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417417700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417420900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417421900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417423100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417425300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417426400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417427900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417429900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417432900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417435500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417438200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417440900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417444300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417446500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417455400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417458000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417460500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417463100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417465600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417468500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417471000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417473500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417476000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417478500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417481000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417483500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417486000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417488500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417491000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417493500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417496000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35417498400,0,0,silkroad.exe,17228,2,N/A,
0,"Present",35422247100,0,0,silkroad.exe,17228,2,N/A,
0,"ClearRenderTargetView",35422249400,0,0,silkroad.exe,17228,2,N/A,
0,"ClearDepthStencilView",35422249700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423499600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423501000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423502000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423502900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423504800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423505600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423508000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423508800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423509600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423512300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423513200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423514000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423514900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423516200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423520000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423523100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423526200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423529400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423532500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423535600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423538600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423541700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423544800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423547700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423550700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423553700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423556600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423559600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423562700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423565800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423569000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423573600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423574700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423575700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423577900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423578900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423580500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423582600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423585200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423587800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423590500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423593200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423596600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423598900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423607600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423610100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423612600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423615300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423617800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423620400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423622900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423625400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423628000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423630500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423633100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423635600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423638100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423640600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423643000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423645500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423648000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35423650500,0,0,silkroad.exe,17228,2,N/A,
0,"Present",35428305900,0,0,silkroad.exe,17228,2,N/A,
0,"ClearRenderTargetView",35428308300,0,0,silkroad.exe,17228,2,N/A,
0,"ClearDepthStencilView",35428308600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429559200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429560600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429561500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429562400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429564300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429565200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429568000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429568800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429569700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429573500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429574500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429575400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429576300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429577700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429581600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429584700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429587900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429591100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429594200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429597200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429600300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429603300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429606200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429609100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429612200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429615200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429618100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429621100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429624300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429627400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429630600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429633700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429634900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429635900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429637600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429638700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429640200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429642100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429644600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429647300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429650400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429653100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429656400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429658700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429667800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429670700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429673200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429675700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429678300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429680800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429683300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429685900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429688400,0,0,silkroad.exe,17228,2,N/A,
